DeliveryID;SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
1441532;855183;MD;ABN;REN;07/08/2009;07/08/2009
1441553;855214;MD;ABN;REN;07/08/2009;07/08/2009
1441554;855214;MD;NOR;REN;08/08/2009;17/02/2010
1441555;855214;MD;ABN;REN;06/08/2009;06/08/2009
1441653;855331;MD;NOR;;30/08/2009;28/09/2009
1441813;855491;MD;NOR;PCH;06/09/2009;04/09/2010
1442924;856123;MD;NOR;REN;12/08/2009;01/09/2009
1442925;856123;MD;ABN;REN;11/08/2009;11/08/2009
1442977;856144;MD;NOR;REN;12/08/2009;31/08/2009
1442978;856144;MD;NOR;PCH;01/09/2009;23/02/2010
1443401;856308;MD;NOR;;07/08/2010;27/09/2010
1443402;856308;MD;NOR;;10/09/2009;05/04/2010
1443403;856308;MD;NOR;;14/04/2010;18/07/2010
1443404;856308;MD;NOR;;24/07/2010;01/08/2010
1443405;856308;DI;;OTH;06/04/2010;13/04/2010
1443406;856308;DI;;VAC;19/07/2010;23/07/2010
1443407;856308;DI;;VAC;02/08/2010;06/08/2010
1444049;856621;MD;NOR;;09/09/2009;07/09/2010
1444286;856780;MD;NOR;;08/09/2009;06/03/2010
1444483;856907;MD;NOR;REN;09/09/2009;18/09/2009
1444538;856951;MD;NOR;;09/09/2009;08/03/2010
1444641;857016;MD;NOR;;25/08/2009;21/11/2009
1444688;857050;MD;NOR;;09/09/2009;07/12/2009
1445119;857387;MD;NOR;;10/09/2009;08/12/2009
1445264;857499;MD;NOR;PCH;25/08/2009;22/09/2009
1445332;857557;MD;NOR;;10/09/2009;08/10/2009
1445455;857658;MD;NOR;REN;10/09/2009;08/10/2009
1445729;857890;MD;NOR;PCH;25/08/2009;22/09/2009
1446018;858141;MD;NOR;;25/08/2009;22/09/2009
1446144;858255;MD;NOR;;25/08/2009;22/09/2009
1446478;858513;MD;NOR;PCH;25/08/2009;22/09/2009
1446618;85862;MD;NOR;;01/01/2008;30/12/2008
1446630;85863;MD;NOR;;02/01/2007;31/12/2007
1447074;858960;MD;NOR;PCH;26/08/2009;23/09/2009
1447123;859001;MD;NOR;PCH;25/08/2009;22/09/2009
1447145;859019;MD;NOR;PCH;26/08/2009;23/09/2009
1447166;859038;MD;NOR;PCH;26/08/2009;23/09/2009
1447493;859291;MD;NOR;PCH;26/08/2009;23/09/2009
1447844;859500;MD;NOR;PCH;22/09/2009;20/03/2010
1447897;859533;MD;NOR;;11/09/2009;09/09/2010
1447909;859541;MD;NOR;PCH;11/09/2009;10/03/2010
1448081;859662;MD;NOR;;11/09/2009;09/10/2009
1448285;859795;DI;;NPA;26/08/2009;31/08/2009
1448286;859795;MD;ABN;REN;13/08/2009;13/08/2009
1448287;859795;MD;NOR;REN;14/08/2009;25/08/2009
1448288;859795;MD;ABN;REN;01/09/2009;01/09/2009
1448289;859795;MD;NOR;REN;02/09/2009;17/11/2009
1448492;859894;MD;NOR;;12/09/2009;10/09/2010
1448595;859947;MD;NOR;REN;12/09/2009;11/03/2010
1448780;860062;MD;NOR;REN;06/09/2009;05/10/2009
1448963;860167;MD;NOR;REN;12/09/2009;23/09/2009
1449093;860234;MD;NOR;;17/08/2009;30/08/2009
1449094;860234;MD;NOR;PCH;31/08/2009;13/10/2009
1449111;860244;MD;NOR;;17/08/2009;31/08/2009
1449112;860244;MD;NOR;PCH;01/09/2009;14/08/2010
1449396;860395;MD;NOR;REN;13/09/2009;11/09/2010
1449605;860540;MD;ABN;;14/08/2009;14/08/2009
1449606;860540;MD;ABN;;08/09/2009;08/09/2009
1449607;860540;DI;;NPA;27/08/2009;07/09/2009
1449608;860540;MD;NOR;;16/08/2009;26/08/2009
1449609;860540;MD;NOR;;09/09/2009;11/09/2009
1449610;860540;MD;ABN;;15/08/2009;15/08/2009
1449882;860743;MD;NOR;PCH;30/08/2009;28/09/2009
1449981;860809;MD;NOR;;13/09/2009;11/09/2010
1450245;860967;MD;NOR;;19/08/2009;16/08/2010
1450246;860967;MD;ABN;;18/08/2009;18/08/2009
1450778;861188;MD;NOR;PCH;16/09/2009;14/09/2010
1451056;861330;MD;NOR;;16/09/2009;14/09/2010
1451417;861544;MD;NOR;;16/09/2009;14/09/2010
1451451;861569;MD;NOR;PCH;16/09/2009;26/09/2009
1451452;861569;MD;ABN;PCH;27/09/2009;28/09/2009
1451453;861569;MD;NOR;PCH;29/09/2009;14/09/2010
1451642;861711;MD;NOR;;16/09/2009;15/03/2010
1451814;861839;MD;NOR;PCH;16/09/2009;14/12/2009
1452128;86207;MD;NOR;;27/05/2008;26/05/2009
1452138;86208;MD;NOR;;29/05/2007;26/05/2008
1452150;86209;MD;NOR;;27/05/2006;26/05/2007
1452193;862123;MD;NOR;PCH;03/09/2009;22/10/2009
1452194;862123;MD;NOR;PCH;23/10/2009;01/12/2009
1452246;862171;MD;NOR;;02/09/2009;30/11/2009
1452268;862187;MD;NOR;PCH;16/09/2009;14/12/2009
1452286;86220;MD;NOR;;01/01/2008;31/03/2008
1452296;862207;MD;NOR;PCH;24/09/2009;23/12/2009
1452299;86221;MD;NOR;;30/09/2007;31/12/2007
1452311;86222;MD;NOR;;02/07/2007;29/09/2007
1452325;86223;MD;NOR;;02/04/2007;30/06/2007
1452343;86224;MD;NOR;;02/01/2007;31/03/2007
1452386;862274;MD;NOR;ACH;03/09/2009;01/10/2009
1452428;862307;MD;NOR;REN;16/09/2009;18/11/2009
1452429;862307;MD;NOR;REN;28/11/2009;23/12/2009
1452430;862307;DI;;VAC;19/11/2009;27/11/2009
1452436;862312;MD;NOR;;01/09/2009;29/09/2009
1452634;862457;MD;NOR;;01/09/2009;29/09/2009
1452851;862579;MD;NOR;;18/09/2009;16/12/2009
1453217;862846;MD;NOR;;25/04/2010;29/10/2010
1453218;862846;MD;NOR;;19/09/2009;12/03/2010
1453219;862846;DI;;VAC;13/03/2010;24/04/2010
1453876;863234;MD;NOR;ACH;19/09/2009;17/10/2009
1453953;863262;MD;NOR;ACH;05/09/2009;03/10/2009
1453965;863271;MD;NOR;PCH;02/09/2009;29/09/2010
1454047;863320;MD;NOR;;19/09/2009;17/10/2009
1454527;863576;MD;NOR;PCH;29/04/2010;11/05/2010
1454881;863801;MD;NOR;PCH;25/07/2010;22/09/2010
1454882;863801;MD;NOR;PCH;09/09/2009;02/04/2010
1454883;863801;MD;NOR;PCH;11/04/2010;16/07/2010
1454884;863801;DI;;VAC;03/04/2010;10/04/2010
1454885;863801;DI;;VAC;17/07/2010;24/07/2010
1454898;863808;MD;NOR;;25/08/2009;31/08/2009
1454899;863808;MD;ABN;;24/08/2009;24/08/2009
1454900;863808;MD;NOR;PCH;01/09/2009;20/10/2009
1455290;864004;MD;NOR;PCH;29/08/2009;31/08/2009
1455291;864004;DR;NOR;VAC;07/07/2010;14/07/2010
1455292;864004;MD;NOR;PCH;01/09/2009;06/07/2010
1455293;864004;MD;NOR;PCH;15/07/2010;27/08/2010
1455771;864255;MD;NOR;;22/09/2009;21/09/2010
1455948;864387;MD;NOR;;23/09/2009;21/09/2010
1456029;864445;MD;NOR;;25/12/2009;29/09/2010
1456030;864445;MD;NOR;;23/09/2009;16/12/2009
1456031;864445;DI;;OTH;17/12/2009;24/12/2009
1456318;864672;MD;NOR;;23/09/2009;21/12/2009
1456357;864701;MD;NOR;;23/09/2009;21/12/2009
1456363;864707;MD;NOR;;23/09/2009;21/12/2009
1456423;864763;MD;NOR;;22/09/2009;20/03/2010
1456479;864808;MD;NOR;;23/09/2009;21/12/2009
1456551;864864;MD;NOR;;24/09/2009;22/12/2009
1456648;864943;MD;NOR;;24/09/2009;22/12/2009
1456724;865004;MD;NOR;;09/09/2009;07/12/2009
1456764;865038;MD;ABN;;03/10/2009;05/10/2009
1456765;865038;MD;NOR;;22/09/2009;02/10/2009
1456766;865038;MD;NOR;;06/10/2009;19/12/2009
1456815;865084;MD;NOR;PCH;22/09/2009;20/10/2009
1456928;865168;MD;NOR;PCH;10/09/2009;08/10/2009
1456929;865169;MD;NOR;PCH;23/09/2009;24/09/2009
1456930;865169;MD;NOR;PCH;04/10/2009;30/10/2009
1456931;865169;DI;;VAC;25/09/2009;03/10/2009
1456939;865174;MD;NOR;PCH;08/09/2009;06/10/2009
1456957;865189;MD;NOR;;09/09/2009;07/10/2009
1457006;865221;MD;NOR;PCH;09/09/2009;16/09/2009
1457007;865221;MD;NOR;PCH;02/10/2009;22/10/2009
1457008;865221;DI;;VAC;17/09/2009;01/10/2009
1457013;865226;MD;NOR;REN;24/09/2009;22/12/2009
1457433;865454;MD;NOR;;25/09/2009;23/12/2009
1457596;865545;MD;NOR;;25/09/2009;23/12/2009
1458320;865960;MD;NOR;PCH;26/09/2009;24/12/2009
1458381;865997;MD;NOR;;26/09/2009;24/12/2009
1458474;866052;MD;NOR;;29/08/2009;24/10/2009
1458475;866052;MD;ABN;;28/08/2009;28/08/2009
1458492;866062;MD;NOR;REN;26/09/2009;24/12/2009
1458765;866221;MD;NOR;;27/09/2009;30/09/2009
1458783;866228;MD;NOR;PCH;27/09/2009;25/09/2010
1459922;866903;MD;NOR;;30/09/2009;10/10/2009
1459923;866903;MD;NOR;;14/10/2009;28/09/2010
1459924;866903;MD;ABN;;13/10/2009;13/10/2009
1459925;866903;MD;ABN;;11/10/2009;12/10/2009
1459999;867000;MD;NOR;;01/10/2009;30/03/2010
1460020;867015;MD;NOR;PCH;29/09/2009;27/03/2010
1460023;867024;MD;NOR;;01/10/2009;30/03/2010
1460127;867103;MD;NOR;;01/10/2009;30/03/2010
1460234;867180;MD;NOR;;01/10/2009;30/03/2010
1460504;867400;MD;NOR;;01/10/2009;30/03/2010
1460849;867674;MD;NOR;;01/10/2009;30/12/2009
1460852;867677;MD;NOR;;01/10/2009;30/12/2009
1460896;867715;MD;NOR;;01/10/2009;30/12/2009
1460919;867736;MD;NOR;;01/10/2009;30/12/2009
1461269;868032;MD;NOR;;01/10/2009;30/12/2009
1461333;868089;MD;NOR;;01/10/2009;30/12/2009
1461452;868182;MD;NOR;;01/10/2009;30/12/2009
1461529;868251;MD;NOR;;01/10/2009;30/12/2009
1461789;868478;MD;NOR;;01/10/2009;30/12/2009
1461919;868593;MD;NOR;;01/10/2009;30/12/2009
1461939;868612;MD;NOR;;01/10/2009;30/12/2009
1461955;868627;MD;NOR;;01/10/2009;30/12/2009
1461963;868634;MD;NOR;;01/10/2009;30/12/2009
1462170;868817;MD;NOR;;01/10/2009;30/12/2009
1462176;868822;MD;NOR;;01/10/2009;30/12/2009
1462320;868943;MD;NOR;REN;01/10/2009;30/12/2009
1462484;869061;MD;NOR;PCH;01/10/2009;30/12/2009
1462603;869157;MD;NOR;;01/10/2009;30/12/2009
1462887;869395;MD;NOR;PCH;01/10/2009;30/12/2009
1463098;869569;MD;NOR;;01/10/2009;22/10/2009
1463099;869569;MD;NOR;;11/11/2009;19/01/2010
1463100;869569;DI;;VAC;23/10/2009;10/11/2009
1463532;869924;MD;NOR;ACH;01/10/2009;30/12/2009
1463553;869941;MD;NOR;;01/10/2009;30/12/2009
1463612;869993;MD;NOR;;01/10/2009;30/12/2009
1463745;870105;MD;NOR;;01/10/2009;30/12/2009
1463832;87018;MD;NOR;;01/01/2008;30/12/2008
1463843;87019;MD;NOR;;02/01/2007;31/12/2007
1463849;870195;MD;NOR;;01/10/2009;30/12/2009
1464190;870485;MD;NOR;;01/10/2009;30/12/2009
1464333;870601;MD;NOR;ACH;01/10/2009;30/12/2009
1464364;870631;MD;NOR;ACH;01/10/2009;30/12/2009
1464425;870686;MD;NOR;ACH;29/09/2009;28/12/2009
1464473;870728;MD;NOR;;01/10/2009;30/12/2009
1464528;870781;MD;NOR;;01/10/2009;30/12/2009
1464568;870813;MD;NOR;;30/09/2009;28/10/2009
1464867;871068;MD;NOR;;29/09/2009;27/10/2009
1465114;871210;MD;NOR;PCH;01/10/2009;29/09/2010
1465552;871467;MD;NOR;PCH;30/09/2009;09/04/2010
1465553;871467;MD;NOR;PCH;17/04/2010;02/07/2010
1465554;871467;MD;NOR;PCH;17/07/2010;19/10/2010
1465555;871467;DI;;VAC;03/07/2010;16/07/2010
1465556;871467;DI;;VAC;10/04/2010;16/04/2010
1466335;872391;MD;NOR;;02/10/2009;30/09/2010
1466552;872534;MD;NOR;;02/10/2009;30/09/2010
1466587;872562;MD;NOR;;02/10/2009;30/09/2010
1466991;872840;MD;NOR;PCH;02/10/2009;30/09/2010
1467038;872868;MD;NOR;ACH;02/10/2009;30/09/2010
1467054;872879;MD;NOR;;02/10/2009;30/09/2010
1467289;873044;MD;NOR;;02/10/2009;13/10/2009
1467673;873317;MD;NOR;;02/10/2009;30/09/2010
1467683;873324;MD;NOR;;02/10/2009;30/09/2010
1467811;873421;MD;NOR;;02/10/2009;30/09/2010
1468259;873770;DI;;NPA;14/10/2009;14/10/2009
1468260;873770;MD;ABN;;15/10/2009;15/10/2009
1468261;873770;MD;NOR;;02/10/2009;13/10/2009
1468262;873770;MD;NOR;;17/10/2009;01/10/2010
1468263;873770;MD;ABN;;16/10/2009;16/10/2009
1468369;873845;MD;NOR;PCH;02/10/2009;30/05/2010
1468370;873845;MD;NOR;PCH;12/06/2010;30/09/2010
1468371;873845;DR;NOR;VAC;31/05/2010;11/06/2010
1468688;874074;MD;NOR;;02/10/2009;30/09/2010
1468709;874094;MD;NOR;;02/10/2009;30/09/2010
1468712;874098;MD;NOR;;02/10/2009;30/09/2010
1468926;874252;MD;NOR;;02/10/2009;30/09/2010
1469045;874350;MD;NOR;;02/10/2009;31/12/2009
1469094;874376;MD;NOR;;02/10/2009;02/04/2010
1469148;87442;MD;NOR;;01/01/2008;31/03/2008
1469158;87443;MD;NOR;;30/09/2007;31/12/2007
1469172;87444;MD;NOR;;02/07/2007;29/09/2007
1469183;87445;MD;NOR;;02/04/2007;30/06/2007
1469194;87446;MD;NOR;;02/01/2007;31/03/2007
1469288;874531;MD;NOR;;02/10/2009;31/12/2009
1469324;874565;MD;NOR;;02/10/2009;31/03/2010
1469350;874589;MD;NOR;;02/10/2009;31/12/2009
1469682;874859;MD;NOR;;02/10/2009;31/12/2009
1470894;875614;MD;NOR;;03/10/2009;01/10/2010
1470914;875629;MD;NOR;;03/10/2009;01/10/2010
1470949;875655;MD;NOR;;03/10/2009;01/10/2010
1471105;875766;MD;NOR;;03/10/2009;01/10/2010
1471182;875815;MD;NOR;;03/10/2009;14/10/2009
1471183;875815;MD;ABN;;23/10/2009;23/10/2009
1471184;875815;MD;ABN;;24/10/2009;26/10/2009
1471185;875815;MD;NOR;;27/10/2009;09/10/2010
1471186;875815;DI;;NPA;15/10/2009;22/10/2009
1471491;876032;MD;NOR;;03/10/2009;02/01/2010
1471618;876129;MD;NOR;;03/10/2009;02/01/2010
1472892;876979;MD;NOR;PCH;04/10/2009;02/10/2010
1472955;877030;MD;NOR;PCH;04/10/2009;04/01/2010
1473155;877156;MD;ABN;;05/09/2009;07/09/2009
1473156;877156;MD;NOR;;08/09/2009;02/11/2009
1473241;877223;MD;NOR;;06/09/2009;31/08/2010
1473722;877599;MD;NOR;;06/10/2009;16/10/2009
1474025;877752;MD;NOR;;08/10/2009;06/10/2010
1474135;877828;MD;NOR;PCH;08/10/2009;06/10/2010
1474202;877875;MD;NOR;;08/10/2009;19/10/2009
1474223;877888;MD;NOR;;07/10/2009;05/10/2010
1474465;878065;MD;NOR;;07/10/2009;17/10/2009
1474466;878065;MD;NOR;;21/10/2009;06/10/2010
1474467;878065;DI;;NPA;18/10/2009;19/10/2009
1474468;878065;MD;ABN;;20/10/2009;20/10/2009
1474581;878141;MD;NOR;;06/10/2009;03/04/2010
1474827;878310;MD;NOR;;06/10/2009;05/01/2010
1475045;878484;MD;NOR;;06/10/2009;05/01/2010
1475066;878497;MD;ABN;;31/10/2009;02/11/2009
1475067;878497;MD;NOR;;08/10/2009;19/10/2009
1475068;878497;DI;;NPA;20/10/2009;30/10/2009
1475069;878497;MD;NOR;;03/11/2009;16/11/2009
1475070;878497;MD;NOR;;27/11/2009;29/01/2010
1475071;878497;DI;;VAC;17/11/2009;26/11/2009
1475315;878682;MD;NOR;PCH;08/10/2009;07/01/2010
1475384;878735;MD;NOR;;06/10/2009;05/01/2010
1475413;878758;MD;NOR;PCH;06/10/2009;05/01/2010
1475448;878784;MD;NOR;;06/10/2009;05/01/2010
1475493;878820;MD;NOR;PCH;07/10/2009;06/01/2010
1475830;879105;MD;NOR;PCH;23/09/2009;21/10/2009
1476018;879270;MD;NOR;PCH;23/09/2009;21/10/2009
1476548;879715;MD;NOR;PCH;24/09/2009;23/10/2009
1476691;879846;MD;NOR;PCH;24/09/2009;22/10/2009
1476781;879925;MD;NOR;PCH;23/09/2009;21/10/2009
1476960;880087;MD;NOR;PCH;24/09/2009;22/10/2009
1477236;880337;MD;NOR;PCH;24/09/2009;22/10/2009
1477345;880430;MD;NOR;PCH;23/09/2009;21/10/2009
1477417;880494;MD;NOR;REN;06/10/2009;03/11/2009
1477609;880665;MD;NOR;;23/09/2009;21/10/2009
1477636;880689;MD;NOR;;23/09/2009;21/10/2009
1477826;880823;MD;NOR;PCH;09/10/2009;28/07/2010
1477827;880823;MD;NOR;PCH;12/08/2010;21/10/2010
1477828;880823;DI;;VAC;29/07/2010;11/08/2010
1477950;880972;MD;NOR;;09/10/2009;08/01/2010
1478156;881161;MD;NOR;REN;09/10/2009;06/11/2009
1478395;881324;MD;NOR;;21/09/2009;18/09/2010
1478570;881463;MD;NOR;;09/10/2009;06/11/2009
1478916;881667;MD;NOR;;10/10/2009;09/01/2010
1479146;881817;MD;NOR;;15/09/2009;12/12/2009
1479398;882031;MD;NOR;;10/10/2009;07/11/2009
1479411;882052;DI;;NPA;02/10/2009;05/10/2009
1479412;882052;MD;NOR;;13/09/2009;01/10/2009
1479413;882052;MD;NOR;;08/10/2009;02/03/2010
1479414;882052;MD;ABN;;06/10/2009;06/10/2009
1479415;882052;MD;ABN;;11/09/2009;12/09/2009
1479416;882052;MD;ABN;;07/10/2009;07/10/2009
1480168;882669;MD;NOR;;11/10/2009;09/01/2010
1480271;88275;MD;NOR;;01/01/2008;30/12/2008
1480282;88276;MD;NOR;;02/01/2007;31/12/2007
1480356;882821;MD;NOR;;11/10/2009;11/01/2010
1480882;883227;MD;NOR;;14/10/2009;13/01/2010
1481268;883381;MD;NOR;;14/10/2009;12/10/2010
1481392;883449;MD;NOR;PCH;13/10/2009;11/10/2010
1481420;883468;MD;NOR;PCH;13/10/2009;11/10/2010
1481695;883659;MD;NOR;;14/10/2009;12/10/2010
1481818;883741;MD;NOR;;15/10/2009;26/10/2009
1481976;883841;MD;NOR;;15/10/2009;14/04/2010
1482098;883933;MD;NOR;;01/10/2009;30/12/2009
1482226;884034;MD;NOR;;01/10/2009;30/12/2009
1482410;884193;MD;NOR;;01/10/2009;30/12/2009
1482414;884197;MD;NOR;;01/10/2009;30/12/2009
1482570;884335;MD;NOR;;01/10/2009;30/12/2009
1482576;884340;MD;NOR;;01/10/2009;30/12/2009
1482580;884344;MD;NOR;;01/10/2009;30/12/2009
1482825;884555;MD;NOR;;14/10/2009;13/01/2010
1482880;884604;MD;NOR;PCH;01/10/2009;30/12/2009
1482989;884686;MD;NOR;REN;15/10/2009;14/01/2010
1483164;884801;MD;NOR;;15/10/2009;14/01/2010
1483282;884879;MD;NOR;PCH;06/11/2009;18/11/2009
1483283;884879;MD;NOR;PCH;29/09/2009;08/10/2009
1483284;884879;MD;NOR;PCH;14/10/2009;22/10/2009
1483285;884879;DI;;;23/10/2009;05/11/2009
1483286;884879;DI;;VAC;09/10/2009;13/10/2009
1483488;885010;MD;NOR;;30/09/2009;28/10/2009
1483642;885123;MD;NOR;;16/10/2009;15/04/2010
1483821;885250;MD;NOR;;02/10/2009;31/12/2009
1484260;885507;MD;NOR;ACH;02/10/2009;30/10/2009
1484719;885731;MD;NOR;;18/09/2009;16/03/2010
1484720;885731;MD;ABN;;17/09/2009;17/09/2009
1484997;885862;MD;NOR;;17/10/2009;28/10/2009
1485151;885937;MD;NOR;PCH;17/10/2009;15/10/2010
1485259;886015;MD;NOR;PCH;17/10/2009;16/01/2010
1485395;886110;MD;NOR;;17/10/2009;16/01/2010
1485612;886221;MD;ABN;;18/09/2009;18/09/2009
1485613;886221;MD;NOR;;19/09/2009;16/11/2009
1485878;886352;MD;ABN;;18/09/2009;18/09/2009
1485879;886352;MD;NOR;;19/09/2009;17/03/2010
1486004;886419;MD;NOR;REN;19/09/2009;04/12/2009
1486005;886419;MD;ABN;REN;18/09/2009;18/09/2009
1486140;886486;MD;ABN;;18/09/2009;18/09/2009
1486141;886486;MD;NOR;;19/09/2009;17/03/2010
1486644;886772;MD;NOR;PCH;18/10/2009;17/04/2010
1486655;886782;MD;ABN;PCH;03/11/2009;03/11/2009
1486656;886782;DI;;NPA;30/10/2009;02/11/2009
1486657;886782;MD;NOR;PCH;18/10/2009;29/10/2009
1486658;886782;MD;ABN;PCH;04/11/2009;04/11/2009
1486659;886782;MD;NOR;PCH;05/11/2009;21/01/2010
1486686;886803;MD;NOR;PCH;18/10/2009;18/01/2010
1486762;886858;MD;NOR;;22/09/2009;19/10/2009
1486763;886858;MD;ABN;;21/09/2009;21/09/2009
1486794;886878;MD;NOR;;18/10/2009;17/11/2009
1487006;887013;MD;NOR;ACH;04/10/2009;02/11/2009
1487040;887040;MD;NOR;ACH;18/10/2009;17/11/2009
1487582;887285;MD;NOR;PCH;22/10/2009;21/10/2010
1487881;887431;MD;NOR;PCH;20/10/2009;18/10/2010
1487988;887513;MD;NOR;;20/10/2009;18/10/2010
1488010;887535;MD;NOR;PCH;22/10/2009;20/10/2010
1488227;887716;MD;NOR;;21/10/2009;19/10/2010
1488266;887773;MD;NOR;;21/10/2009;19/10/2010
1488268;887775;MD;NOR;;21/10/2009;19/10/2010
1488573;887999;MD;NOR;;20/10/2009;19/04/2010
1488983;888294;MD;NOR;PCH;21/10/2009;21/01/2010
1489133;888441;MD;NOR;PCH;21/10/2009;19/11/2009
1489250;888601;MD;NOR;PCH;07/10/2009;04/11/2009
1489347;888784;MD;NOR;PCH;31/10/2009;30/11/2009
1489351;888788;MD;NOR;;08/10/2009;05/11/2009
1489499;888972;MD;NOR;;23/10/2009;21/10/2010
1489562;889013;MD;NOR;;23/10/2009;21/10/2010
1489563;889014;MD;NOR;;23/10/2009;04/04/2010
1489564;889014;MD;NOR;;09/04/2010;22/07/2010
1489565;889014;MD;NOR;;31/07/2010;03/11/2010
1489566;889014;DI;;VAC;23/07/2010;30/07/2010
1489567;889014;DI;;VAC;05/04/2010;08/04/2010
1489617;889040;MD;ABN;REN;24/09/2009;24/09/2009
1489618;889040;MD;NOR;REN;25/09/2009;21/11/2009
1489838;889173;MD;NOR;PCH;09/10/2009;06/11/2009
1490360;889495;MD;NOR;;24/10/2009;22/10/2010
1490384;889509;MD;NOR;;24/10/2009;22/10/2010
1490584;889610;MD;NOR;PCH;24/10/2009;23/01/2010
1491423;890114;MD;NOR;;25/10/2009;23/10/2010
1491471;890143;MD;NOR;;25/10/2009;23/10/2010
1491524;890180;MD;NOR;;25/10/2009;05/11/2009
1491526;890182;MD;NOR;;25/10/2009;23/10/2010
1492061;890593;MD;NOR;;05/10/2009;17/10/2009
1492810;891246;MD;NOR;;05/10/2009;17/10/2009
1494913;892770;MD;NOR;PCH;28/10/2009;26/10/2010
1495452;894025;MD;NOR;REN;28/10/2009;27/01/2010
1495636;894178;MD;NOR;PCH;27/10/2009;26/01/2010
1495689;894221;MD;ABN;;29/09/2009;29/09/2009
1495690;894221;MD;NOR;;30/09/2009;21/09/2010
1496023;894472;MD;NOR;;05/10/2009;18/10/2010
1496086;894519;MD;NOR;;28/10/2009;26/11/2009
1496380;894735;MD;NOR;;29/10/2009;27/11/2009
1496811;895106;MD;NOR;;05/10/2009;17/10/2009
1497426;895512;MD;NOR;PCH;30/10/2009;29/01/2010
1498136;895954;MD;NOR;;31/10/2009;29/10/2010
1498514;896202;MD;NOR;;31/10/2009;29/10/2010
1498685;896341;MD;NOR;;31/10/2009;07/11/2009
1498830;896463;MD;NOR;PCH;31/10/2009;30/01/2010
1499756;897034;MD;ABN;REN;03/10/2009;03/10/2009
1499757;897034;MD;NOR;REN;06/10/2009;09/01/2010
1499758;897034;MD;ABN;REN;04/10/2009;05/10/2009
1499804;897062;MD;NOR;;01/11/2009;13/11/2009
1499840;897094;MD;NOR;;01/11/2009;13/11/2009
1499882;897127;MD;NOR;PCH;01/11/2009;03/05/2010
1500083;897251;MD;NOR;;06/10/2009;02/04/2010
1500084;897251;MD;ABN;;05/10/2009;05/10/2009
1500701;897536;MD;NOR;PCH;05/11/2009;16/07/2010
1500702;897536;MD;NOR;PCH;25/07/2010;12/08/2010
1500703;897536;MD;NOR;PCH;28/08/2010;27/11/2010
1500704;897536;DI;;VAC;17/07/2010;24/07/2010
1500705;897536;DI;;VAC;13/08/2010;27/08/2010
1501256;897876;MD;NOR;PCH;04/11/2009;03/11/2010
1501260;89788;MD;NOR;;01/01/2008;30/12/2008
1501275;89789;MD;NOR;;02/01/2007;31/12/2007
1501295;897908;MD;NOR;PCH;03/11/2009;03/11/2010
1502025;898415;MD;NOR;;05/11/2009;17/11/2009
1502814;899044;MD;NOR;PCH;22/10/2009;20/11/2009
1502947;899158;MD;NOR;;22/10/2009;20/11/2009
1502954;899164;MD;NOR;;22/10/2009;20/11/2009
1503355;899473;MD;NOR;PCH;22/10/2009;20/11/2009
1503366;899481;MD;NOR;PCH;22/10/2009;20/11/2009
1503827;899813;MD;NOR;PCH;22/10/2009;20/11/2009
1504549;900438;MD;NOR;;06/11/2009;05/11/2010
1504831;900591;MD;NOR;PCH;06/11/2009;05/11/2010
1504885;900629;MD;NOR;ACH;06/11/2009;07/05/2010
1505215;900867;MD;NOR;PCH;23/10/2009;21/11/2009
1505226;900875;MD;NOR;PCH;23/10/2009;21/11/2009
1505254;900897;MD;NOR;PCH;23/10/2009;21/11/2009
1505467;901073;MD;NOR;;20/10/2009;19/04/2010
1505482;901082;MD;NOR;PCH;23/10/2009;21/11/2009
1505501;901098;MD;ABN;REN;08/10/2009;08/10/2009
1505502;901098;MD;NOR;REN;09/10/2009;07/01/2010
1505938;901352;MD;ABN;;08/10/2009;08/10/2009
1505939;901352;MD;NOR;;09/10/2009;04/02/2010
1506481;901770;MD;NOR;REN;07/11/2009;19/11/2009
1506607;901853;MD;NOR;PCH;24/10/2009;23/11/2009
1507243;902276;MD;NOR;;25/10/2009;25/01/2010
1507273;902298;MD;ABN;PCH;21/11/2009;21/11/2009
1507274;902298;MD;ABN;PCH;22/11/2009;23/11/2009
1507275;902298;MD;NOR;PCH;08/11/2009;20/11/2009
1507276;902298;MD;NOR;PCH;24/11/2009;08/02/2010
1507405;902401;MD;NOR;PCH;14/10/2009;20/01/2010
1507651;90256;MD;NOR;;16/07/2008;17/07/2009
1507671;90257;MD;NOR;;06/07/2007;18/05/2008
1507672;90257;MD;NOR;;03/06/2008;15/07/2008
1507673;90257;DI;;VAC;19/05/2008;02/06/2008
1507674;90257;DI;NOR;;02/07/2007;05/07/2007
1507692;90258;MD;NOR;;01/07/2006;30/06/2007
1507751;90261;MD;NOR;;01/01/2008;30/12/2008
1507772;90262;MD;NOR;;02/01/2007;31/12/2007
1507984;902730;MD;NOR;REN;13/10/2009;09/01/2010
1507985;902730;MD;ABN;REN;10/10/2009;12/10/2009
1508034;902755;MD;ABN;;12/10/2009;12/10/2009
1508035;902755;MD;NOR;;13/10/2009;09/11/2009
1508749;903126;MD;NOR;PCH;11/11/2009;12/11/2010
1508935;90323;MD;NOR;;01/01/2008;31/03/2008
1508945;90324;MD;NOR;;30/09/2007;31/12/2007
1508956;90325;MD;NOR;;02/07/2007;29/09/2007
